Folio,ClienteID,VendedorID,Embarque,TimeID
SA0000818,0010,3,RUT,20200830
SA0000819,0010,3,RUT,20171209
SA0000820,5851,5,RUT,20191127
SA0000821,5851,5,RUT,20200518
SA0000822,5132,1,RUT,20200203
SA0000823,5093,7,PAQ,20141130
SA0000824,5017,9,PAQ,20160803
SA0000825,5669,6,PAQ,20161214
SA0000826,5641,1,PAQ,20150708
SA0000827,5097,1,PAQ,20220406
SA0000828,5449,9,RUT,20190625
SA0000829,5449,9,MOS,20220712
SA0000830,5449,9,MOS,20200329
SA0000831,5449,9,RUT,20180128
SA0000832,0114,3,RUT,20221003
SA0000833,5449,9,MOS,20221216
SA0000834,5626,6,RUT,20200313
SA0000835,0114,3,RUT,20181231
SA0000836,5626,6,RUT,20210212
SA0000837,5626,6,RUT,20160414
SA0000838,5790,9,RUT,20160524
SA0000839,5194,5,RUT,20201111
SA0000840,5194,5,RUT,20161218
SA0000841,5134,1,RUT,20171013
SA0000842,5015,1,RUT,20180426
SA0000843,5015,1,RUT,20190720
SA0000844,5465,6,RUT,20160124
SA0000845,5683,1,RUT,20150917
SA0000846,5097,1,RUT,20210227
SA0000847,5097,1,RUT,20210205
SA0000848,5245,7,RUT,20210324
SA0000849,5245,7,RUT,20191030
SA0000850,5245,7,RUT,20141223
SA0000851,5245,7,RUT,20200816
SA0000852,5245,7,RUT,20171222
SA0000853,5245,7,RUT,20190912
SA0000854,5294,0,RUT,20160910
SA0000855,5294,0,RUT,20140929
SA0000856,0032,4,MOS,20220910
SA0000857,5174,8,PAQ,20200421
SA0000858,5635,5,PAQ,20200820
SA0000859,5210,8,PAQ,20170503
SA0000860,5146,1,PAQ,20151201
SA0000861,5615,7,PAQ,20160623
SA0000862,5245,7,RUT,20141124
SA0000863,5088,4,PAQ,20171024
SA0000864,5245,7,RUT,20160506
SA0000865,5195,7,PAQ,20150121
SA0000866,5073,1,PAQ,20210210
SA0000867,5825,7,PAQ,20171227
SA0000868,5787,6,RUT,20211201
SA0000869,5018,7,PAQ,20210706
SA0000870,5046,7,PAQ,20140807
SA0000871,5452,6,PAQ,20220617
SA0000872,5026,2,PAQ,20210923
SA0000873,5080,2,PAQ,20171126
SA0000874,5199,9,PAQ,20190324
SA0000875,5020,8,PAQ,20161208
SA0000876,5050,7,PAQ,20151117
SA0000877,5024,9,PAQ,20160906
SA0000878,5029,7,PAQ,20190616
SA0000879,5219,1,PAQ,20210704
SA0000880,5028,4,PAQ,20200514
SA0000881,5020,8,PAQ,20181012
SA0000882,5018,7,PAQ,20170109
SA0000883,5036,2,RUT,20140102
SA0000884,5036,2,RUT,20140209
SA0000885,5831,9,RUT,20161113
SA0000886,5831,9,RUT,20210419
SA0000887,5831,9,RUT,20151116
SA0000888,5211,6,RUT,20150313
SA0000889,5639,8,RUT,20160604
SA0000890,5639,8,RUT,20171129
SA0000891,5639,8,RUT,20141218
SA0000892,5639,8,RUT,20220702
SA0000893,5639,8,RUT,20200909
SA0000894,5640,8,RUT,20150524
SA0000895,5640,8,RUT,20210807
SA0000896,5669,6,PAQ,20220327
SA0000897,5315,6,PAQ,20200628
SA0000898,5856,5,PAQ,20180510
SA0000899,5720,6,PAQ,20181025
SA0000900,0114,3,RUT,20210312
SA0000901,0114,3,RUT,20200520
SA0000902,0011,3,MOS,20171024
SA0000903,0098,3,MOS,20180303
SA0000904,5061,8,RUT,20220507
SA0000905,5718,6,PAQ,20150320
SA0000906,5061,8,RUT,20141024
SA0000907,5061,8,RUT,20140315
SA0000908,5107,1,PAQ,20190924
SA0000909,5061,8,RUT,20180827
SA0000910,5307,4,RUT,20161006
SA0000911,5307,4,RUT,20181201
SA0000912,5307,4,RUT,20190418
SA0000913,0105,3,MOS,20170812
SA0000914,0034,3,MOS,20160716
SA0000915,5097,1,PAQ,20141113
SA0000916,5121,1,PAQ,20150319
SA0000917,5117,1,PAQ,20200103
SA0000918,0059,3,RUT,20160531
SA0000919,5091,1,PAQ,20220311
SA0000920,5155,1,PAQ,20160528
SA0000921,5146,1,PAQ,20221114
SA0000922,5775,7,PAQ,20220917
SA0000923,5040,7,PAQ,20190506
SA0000924,5245,7,RUT,20190409
SA0000925,5245,7,RUT,20201113
SA0000926,5245,7,RUT,20201219
SA0000927,5245,7,RUT,20150119
SA0000928,5245,7,RUT,20221112
SA0000929,5245,7,RUT,20180308
SA0000930,5046,7,PAQ,20221118
SA0000931,5601,8,RUT,20150103
SA0000932,5601,8,RUT,20181204
SA0000933,5057,2,RUT,20220529
SA0000934,5057,2,RUT,20221023
SA0000935,0059,3,RUT,20200725
SA0000936,0059,3,RUT,20190626
SA0000937,5253,1,RUT,20140916
SA0000938,5096,7,RUT,20211231
SA0000939,5096,7,RUT,20200524
SA0000940,5096,7,RUT,20150503
SA0000941,5512,5,RUT,20210720
SA0000942,0082,3,RUT,20160319
SA0000943,0082,3,RUT,20181116
SA0000944,5065,8,RUT,20160419
SA0000945,5065,8,RUT,20160617
SA0000946,5065,8,RUT,20190815
SA0000947,0082,3,RUT,20181014
SA0000948,5034,8,RUT,20200606
SA0000949,5034,8,RUT,20220201
SA0000950,5034,8,RUT,20140302
SA0000951,5201,2,RUT,20190709
SA0000952,5201,2,RUT,20180905
SA0000953,5201,2,RUT,20220815
SA0000954,5201,2,RUT,20151218
SA0000955,5201,2,RUT,20180508
SA0000956,5201,2,RUT,20151204
SA0000957,5147,7,RUT,20160121
SA0000958,5147,7,RUT,20220426
SA0000959,5147,7,RUT,20190605
SA0000960,5147,7,RUT,20221224
SA0000961,5603,4,RUT,20220418
SA0000962,5603,4,RUT,20170708
SA0000963,5603,4,RUT,20150424
SA0000964,5603,4,RUT,20140403
SA0000965,5378,4,RUT,20221012
SA0000966,5378,4,RUT,20170102
SA0000967,5187,7,RUT,20181214
SA0000968,5187,7,RUT,20160611
SA0000969,5650,2,RUT,20150710
SA0000970,5040,7,PAQ,20170317
SA0000971,5054,2,RUT,20170731
SA0000972,5175,8,PAQ,20170328
SA0000973,5645,6,PAQ,20160915
SA0000974,5219,1,PAQ,20170303
SA0000975,5010,6,PAQ,20180116
SA0000976,5010,6,PAQ,20191211
SA0000977,5010,6,PAQ,20141118
SA0000978,5010,6,PAQ,20200517
SA0000979,5010,6,PAQ,20190606
SA0000980,5010,6,PAQ,20171114
SA0000981,5010,6,PAQ,20150512
SA0000982,5010,6,PAQ,20160731
SA0000983,5589,8,RUT,20190418
SA0000984,0114,3,RUT,20160319
SA0000985,0114,3,RUT,20190304
SA0000986,5145,8,RUT,20151227
SA0000987,5449,9,MOS,20160915
SA0000988,5449,9,MOS,20220523
SA0000989,5449,9,MOS,20170918
SA0000990,5449,9,MOS,20170127
SA0000991,5063,8,RUT,20220530
SA0000992,5063,8,RUT,20181213
SA0000993,5063,8,RUT,20140302
SA0000994,5370,2,PAQ,20200215
SA0000995,5016,7,PAQ,20140530
SA0000996,5134,1,PAQ,20161201
SA0000997,5146,1,PAQ,20161116
SA0000998,5615,7,PAQ,20200711
SA0000999,5799,9,RUT,20160217
SA0001000,5452,6,PAQ,20220929
SA0001001,5577,0,PAQ,20170403
SA0001002,5359,4,PAQ,20180904
SA0001003,5799,9,RUT,20190221
SA0001004,5799,9,RUT,20190926
SA0001005,5821,8,PAQ,20190605
SA0001006,5615,7,PAQ,20150218
SA0001007,5100,1,PAQ,20220103
SA0001008,5024,9,PAQ,20181006
SA0001009,5001,7,RUT,20160307
SA0001010,5020,8,PAQ,20211109
SA0001011,5001,7,RUT,20160302
SA0001012,5020,8,PAQ,20170125
SA0001013,5001,7,RUT,20190731
SA0001014,5018,7,PAQ,20150117
SA0001015,5189,1,PAQ,20170705
SA0001016,5178,1,PAQ,20150120
SA0001017,5751,9,PAQ,20190124
SA0001018,5002,8,RUT,20190730
SA0001019,5038,2,PAQ,20170910
SA0001020,5002,8,RUT,20201128
SA0001021,5049,7,PAQ,20141229
SA0001022,5693,8,RUT,20140717
SA0001023,5026,2,PAQ,20190608
SA0001024,5046,7,PAQ,20160411
SA0001025,0089,3,MOS,20141015
SA0001026,5013,7,RUT,20220703
SA0001027,5013,7,RUT,20150818
SA0001028,5013,7,RUT,20200508
SA0001029,5291,4,RUT,20191105
SA0001030,5291,4,RUT,20140907
SA0001031,5291,4,RUT,20180517
SA0001032,5845,5,RUT,20221115
SA0001033,5845,5,RUT,20211125
SA0001034,5011,7,RUT,20170926
SA0001035,5011,7,RUT,20140831
SA0001036,5192,7,RUT,20150121
SA0001037,5192,7,RUT,20190807
SA0001038,0083,3,MOS,20170406
SA0001039,5519,6,RUT,20190921
SA0001040,5519,6,RUT,20200917
SA0001041,5086,8,RUT,20181207
SA0001042,0075,3,MOS,20180913
SA0001043,0075,3,MOS,20201017
SA0001044,5724,5,RUT,20190525
SA0001045,5724,5,RUT,20161006
SA0001046,0011,3,MOS,20201227
SA0001047,0032,4,MOS,20171106
SA0001048,5056,8,RUT,20221017
SA0001049,5056,8,RUT,20190530
SA0001050,5056,8,RUT,20181123
SA0001051,5405,4,RUT,20150721
SA0001052,5295,8,RUT,20150624
SA0001053,5838,6,RUT,20220424
SA0001054,5020,8,RUT,20160211
SA0001055,5020,8,RUT,20180817
SA0001056,5020,8,RUT,20140217
SA0001057,5022,8,RUT,20220814
SA0001058,5022,8,RUT,20180704
SA0001059,5122,8,RUT,20210202
SA0001060,5122,8,RUT,20190211
SA0001061,5210,8,RUT,20200331
SA0001062,5210,8,RUT,20200427
SA0001063,5210,8,RUT,20161016
SA0001064,5210,8,RUT,20190909
SA0001065,5124,1,RUT,20180401
SA0001066,5124,1,RUT,20180318
SA0001067,5124,1,RUT,20141001
SA0001068,5124,1,RUT,20170308
SA0001069,5032,8,RUT,20161112
SA0001070,5032,8,RUT,20220609
SA0001071,0105,3,MOS,20141030
SA0001072,5031,8,RUT,20200612
SA0001073,5031,8,RUT,20140208
SA0001074,5031,8,RUT,20220619
SA0001075,5328,6,RUT,20180326
SA0001076,5328,6,RUT,20170614
SA0001077,5272,8,RUT,20220915
SA0001078,5272,8,RUT,20140825
SA0001079,5272,8,RUT,20140203
SA0001080,0032,4,MOS,20210510
SA0001081,5080,2,RUT,20140621
SA0001082,5080,2,RUT,20180928
SA0001083,5080,2,RUT,20200217
SA0001084,5080,2,RUT,20210815
SA0001085,5080,2,RUT,20210604
SA0001086,5080,2,RUT,20160406
SA0001087,5080,2,RUT,20210405
SA0001088,5038,2,PAQ,20160430
SA0001089,5645,6,PAQ,20161216
SA0001090,0098,3,RUT,20140824
SA0001091,5040,7,PAQ,20170914
SA0001092,5049,7,PAQ,20210627
SA0001093,5285,4,MOS,20140719
SA0001094,5285,4,MOS,20150729
SA0001095,0068,3,RUT,20140127
SA0001096,0068,3,RUT,20201231
SA0001097,0114,3,RUT,20171006
SA0001098,0114,3,RUT,20210808
SA0001099,5080,2,RUT,20151122
SA0001100,5080,2,RUT,20150205
SA0001101,5051,8,RUT,20161214
SA0001102,5051,8,RUT,20180414
SA0001103,5038,2,PAQ,20190328
SA0001104,5214,4,PAQ,20191002
SA0001105,5020,8,PAQ,20170718
SA0001106,5423,7,PAQ,20170208
SA0001107,5178,1,PAQ,20170731
SA0001108,5615,7,PAQ,20170622
SA0001109,5490,4,PAQ,20151121
SA0001110,5018,7,PAQ,20191214
SA0001111,5107,1,PAQ,20210901
SA0001112,5234,1,PAQ,20161228
SA0001113,5210,8,PAQ,20180328
SA0001114,5117,1,PAQ,20150106
SA0001115,5146,1,PAQ,20140226
SA0001116,5359,4,PAQ,20180131
SA0001117,5452,6,PAQ,20151216
SA0001118,5028,4,PAQ,20140427
SA0001119,5028,4,PAQ,20221110
SA0001120,0114,3,RUT,20150426
SA0001121,5050,7,PAQ,20171005
SA0001122,5631,9,PAQ,20141213
SA0001123,5018,7,PAQ,20150219
SA0001124,0114,3,RUT,20220809
SA0001125,5449,9,MOS,20200820
SA0001126,5825,7,PAQ,20200717
SA0001127,5180,8,RUT,20201018
SA0001128,0032,4,MOS,20211010
SA0001129,5180,8,RUT,20221213
SA0001130,5180,8,RUT,20170913
SA0001131,5180,8,RUT,20180620
SA0001132,0114,3,RUT,20140331
SA0001133,5024,9,PAQ,20220528
SA0001134,5028,4,PAQ,20170617
SA0001135,5028,4,PAQ,20211119
SA0001136,5502,6,PAQ,20210302
SA0001137,5038,2,PAQ,20200826
SA0001138,5026,2,PAQ,20211208
SA0001139,0114,3,RUT,20170227
SA0001140,0114,3,RUT,20201223
SA0001141,0114,3,RUT,20160816
SA0001142,5080,2,RUT,20220806
SA0001143,5080,2,RUT,20211101
SA0001144,5080,2,RUT,20160413
SA0001145,5080,2,RUT,20200524
SA0001146,9999,0,RUT,20160313
SA0001147,5661,1,RUT,20190507
SA0001148,5661,1,RUT,20200721
SA0001149,5661,1,RUT,20180526
SA0001150,5286,1,RUT,20220123
SA0001151,5286,1,RUT,20190708
SA0001152,0114,3,RUT,20190413
SA0001153,0114,3,RUT,20191005
SA0001154,5827,2,RUT,20180525
SA0001155,5827,2,RUT,20220205
SA0001156,5082,2,RUT,20180617
SA0001157,5082,2,RUT,20180403
SA0001158,5082,2,RUT,20170901
SA0001159,5218,8,PAQ,20190503
SA0001160,5155,1,PAQ,20171130
SA0001161,5020,8,PAQ,20191203
SA0001162,5636,5,RUT,20221125
SA0001163,5636,5,RUT,20161002
SA0001164,5636,5,RUT,20220413
SA0001165,5557,2,RUT,20171102
SA0001166,5040,7,PAQ,20200102
SA0001167,5557,2,RUT,20150310
SA0001168,5740,4,PAQ,20160329
SA0001169,5024,9,PAQ,20180621
SA0001170,5026,2,PAQ,20150711
SA0001171,5440,0,PAQ,20171006
SA0001172,5146,1,PAQ,20170729
SA0001173,5049,7,PAQ,20141212
SA0001174,5635,5,PAQ,20151202
SA0001175,5028,4,PAQ,20220903
SA0001176,5431,6,PAQ,20210602
SA0001177,5082,2,RUT,20201023
SA0001178,5308,4,RUT,20140723
SA0001179,5308,4,RUT,20151015
SA0001180,5467,5,RUT,20200610
SA0001181,5082,2,RUT,20170608
SA0001182,5082,2,RUT,20170629
SA0001183,5050,7,PAQ,20160905
SA0001184,5082,2,RUT,20210417
SA0001185,5161,7,RUT,20140304
SA0001186,5161,7,RUT,20150504
SA0001187,5161,7,RUT,20160909
SA0001188,5161,7,RUT,20150920
SA0001189,5333,4,RUT,20151227
SA0001190,5333,4,RUT,20220301
SA0001191,5162,7,RUT,20170819
SA0001192,0114,3,RUT,20170624
SA0001193,0114,3,RUT,20210913
SA0001194,5796,9,RUT,20190202
SA0001195,5796,9,RUT,20200417
SA0001196,0114,3,RUT,20150701
SA0001197,5796,9,RUT,20150105
SA0001198,0114,3,RUT,20160928
SA0001199,5168,7,RUT,20150531
SA0001200,0114,3,RUT,20150605
SA0001201,5222,7,RUT,20190921
SA0001202,0114,3,RUT,20170627
SA0001203,0114,3,RUT,20210319
SA0001204,0114,3,RUT,20181015
SA0001205,5222,7,RUT,20140313
SA0001206,0114,3,RUT,20180213
SA0001207,5064,8,RUT,20160124
SA0001208,5064,8,RUT,20220419
SA0001209,5064,8,RUT,20170518
SA0001210,0114,3,RUT,20180908
SA0001211,5221,7,RUT,20190521
SA0001212,5221,7,RUT,20201201
SA0001213,5074,8,RUT,20161130
SA0001214,5074,8,RUT,20160605
SA0001215,0114,3,RUT,20210121
SA0001216,5186,7,RUT,20150619
SA0001217,5186,7,RUT,20150303
SA0001218,5186,7,RUT,20220303
SA0001219,5486,0,RUT,20200927
SA0001220,5826,7,RUT,20160828
SA0001221,5325,1,RUT,20170227
SA0001222,5325,1,RUT,20210308
SA0001223,5325,1,RUT,20220411
SA0001224,5325,1,RUT,20200703
SA0001225,5735,7,RUT,20220404
SA0001226,5711,6,RUT,20210918
SA0001227,5241,7,RUT,20210130
SA0001228,5241,7,RUT,20180209
SA0001229,5116,6,RUT,20220719
SA0001230,5116,6,RUT,20140421
SA0001231,5293,8,RUT,20190819
SA0001232,5293,8,RUT,20151113
SA0001233,5293,8,RUT,20171011
SA0001234,5275,8,RUT,20210506
SA0001235,5275,8,RUT,20210430
SA0001236,5326,4,RUT,20150218
SA0001237,5326,4,RUT,20210524
SA0001238,0114,3,RUT,20221102
SA0001239,0114,3,RUT,20210630
SA0001240,5339,4,RUT,20140624
SA0001241,5339,4,RUT,20160415
SA0001242,5339,4,RUT,20150126
SA0001243,5780,1,RUT,20160510
SA0001244,5780,1,RUT,20170430
SA0001245,5780,1,RUT,20160110
SA0001246,5806,6,RUT,20160508
SA0001247,5806,6,RUT,20150923
SA0001248,5014,7,RUT,20200825
SA0001249,5014,7,RUT,20151021
SA0001250,5014,7,RUT,20140510
SA0001251,5178,1,RUT,20210423
SA0001252,5178,1,RUT,20140921
SA0001253,5178,1,RUT,20180403
SA0001254,5178,1,RUT,20180214
SA0001255,5113,8,RUT,20190611
SA0001256,5113,8,RUT,20190125
SA0001257,5113,8,RUT,20160621
SA0001258,5113,8,RUT,20190827
SA0001259,5421,6,RUT,20180328
SA0001260,5421,6,RUT,20190410
SA0001261,5673,6,RUT,20150711
SA0001262,5113,8,RUT,20200506
SA0001263,5113,8,RUT,20160920
SA0001264,5715,5,RUT,20220826
SA0001265,5385,6,RUT,20160918
SA0001266,5385,6,RUT,20220706
SA0001267,5113,8,RUT,20190726
SA0001268,5113,8,RUT,20141011
SA0001269,5113,8,RUT,20180903
SA0001270,5410,6,RUT,20180530
SA0001271,5592,9,RUT,20150703
SA0001272,5592,9,RUT,20180924
SA0001273,5592,9,RUT,20170111
SA0001274,5321,6,RUT,20220609
SA0001275,5321,6,RUT,20141227
SA0001276,5321,6,RUT,20180407
SA0001277,5385,6,RUT,20150509
SA0001278,5779,5,RUT,20190815
SA0001279,5779,5,RUT,20150402
SA0001280,5807,6,RUT,20181028
SA0001281,5807,6,RUT,20160725
SA0001282,5095,8,RUT,20160707
SA0001283,5389,6,RUT,20170313
SA0001284,5389,6,RUT,20221120
SA0001285,5389,6,RUT,20160728
SA0001286,5389,6,RUT,20140605
SA0001287,5262,1,RUT,20171114
SA0001288,5262,1,RUT,20180930
SA0001289,5262,1,RUT,20200116
SA0001290,5262,1,RUT,20200626
SA0001291,5262,1,RUT,20181007
SA0001292,5157,7,RUT,20190821
SA0001293,5720,6,RUT,20181031
SA0001294,5720,6,RUT,20150818
SA0001295,5805,6,RUT,20180724
SA0001296,5450,4,RUT,20190130
SA0001297,5450,4,RUT,20190317
SA0001298,5226,7,RUT,20201215
SA0001299,5226,7,RUT,20220722
SA0001300,5226,7,RUT,20190105
SA0001301,5226,7,RUT,20170925
SA0001302,5237,1,RUT,20150414
SA0001303,5237,1,RUT,20210509
SA0001304,5419,4,RUT,20180607
SA0001305,5419,4,RUT,20150707
SA0001306,5794,9,RUT,20161225
SA0001307,5794,9,RUT,20140510
SA0001308,5741,1,RUT,20141027
SA0001309,5741,1,RUT,20190425
SA0001310,5641,1,RUT,20150226
SA0001311,5641,1,RUT,20190601
SA0001312,5641,1,RUT,20160929
SA0001313,5641,1,RUT,20190507
SA0001314,5641,1,RUT,20220314
SA0001315,5709,7,RUT,20170408
SA0001316,5709,7,RUT,20181003
SA0001317,5709,7,RUT,20150812
SA0001318,5709,7,RUT,20210302
SA0001319,5649,5,RUT,20161121
SA0001320,5231,8,RUT,20180916
SA0001321,5169,1,RUT,20200317
SA0001322,5169,1,RUT,20210331
SA0001323,5169,1,RUT,20140914
SA0001324,5767,8,RUT,20150607
SA0001325,5767,8,RUT,20201112
SA0001326,5075,8,RUT,20210207
SA0001327,5075,8,RUT,20190416
SA0001328,5075,8,RUT,20150605
SA0001329,5075,8,RUT,20190114
SA0001330,5121,1,RUT,20201211
SA0001331,5121,1,RUT,20180628
SA0001332,5112,1,RUT,20200224
SA0001333,5112,1,RUT,20220618
SA0001334,5112,1,RUT,20180320
SA0001335,5112,1,RUT,20140319
SA0001336,5112,1,RUT,20221108
SA0001337,5819,5,RUT,20180322
SA0001338,5819,5,RUT,20180321
SA0001339,5819,5,RUT,20171008
SA0001340,5819,5,RUT,20150520
SA0001341,5230,8,RUT,20170102
SA0001342,5230,8,RUT,20160204
SA0001343,5062,7,RUT,20160708
SA0001344,5819,5,RUT,20180701
SA0001345,5183,2,RUT,20150530
SA0001346,5112,1,RUT,20191206
SA0001347,5112,1,RUT,20190626
SA0001348,5112,1,RUT,20210911
SA0001349,5112,1,RUT,20220802
SA0001350,5112,1,RUT,20170117
SA0001351,0032,4,MOS,20191112
SA0001352,0075,3,RUT,20181223
SA0001353,0075,3,RUT,20170821
SA0001354,0075,3,RUT,20160614
SA0001355,0007,3,MOS,20220520
SA0001356,5105,8,PAQ,20180302
SA0001357,5315,6,PAQ,20190910
SA0001358,5051,8,PAQ,20190513
SA0001359,5219,1,PAQ,20220312
SA0001360,5652,9,PAQ,20161021
SA0001361,5784,1,RUT,20221216
SA0001362,5784,1,RUT,20151127
SA0001363,5218,8,PAQ,20171119
SA0001364,5191,1,PAQ,20180208
SA0001365,5017,9,PAQ,20140412
SA0001366,5113,8,PAQ,20220718
SA0001367,5855,9,RUT,20160528
SA0001368,5855,9,RUT,20210628
SA0001369,0113,3,RUT,20150426
SA0001370,5449,9,MOS,20151206
SA0001371,5449,9,MOS,20160505
SA0001372,0113,3,RUT,20220316
SA0001373,0113,3,RUT,20201004
SA0001374,0114,3,RUT,20161110
SA0001375,0114,3,RUT,20160916
SA0001376,0114,3,RUT,20200331
SA0001377,5099,7,RUT,20160904
SA0001378,5099,7,RUT,20210810
SA0001379,5099,7,RUT,20180121
SA0001380,5099,7,RUT,20210716
SA0001381,5374,6,RUT,20150626
SA0001382,5374,6,RUT,20180418
SA0001383,5374,6,RUT,20150528
SA0001384,5374,6,RUT,20170114
SA0001385,5374,6,RUT,20160929
SA0001386,5858,5,RUT,20150701
SA0001387,5174,8,RUT,20220110
SA0001388,5174,8,RUT,20160915
SA0001389,5173,8,RUT,20141002
SA0001390,5073,1,PAQ,20200703
SA0001391,5175,8,RUT,20190219
SA0001392,5175,8,RUT,20220822
SA0001393,5175,8,RUT,20200427
SA0001394,5810,5,PAQ,20200713
SA0001395,5615,7,PAQ,20160415
SA0001396,5857,1,RUT,20160317
SA0001397,5857,1,RUT,20161206
SA0001398,5857,1,RUT,20160107
SA0001399,5857,1,RUT,20221206
SA0001400,5490,4,RUT,20170328
SA0001401,5490,4,RUT,20160520
SA0001402,5818,1,RUT,20150114
SA0001403,5818,1,RUT,20170427
SA0001404,5463,4,PAQ,20181113
SA0001405,5328,6,PAQ,20221212
SA0001406,5028,4,PAQ,20140513
SA0001407,5088,4,PAQ,20200426
SA0001408,5490,4,RUT,20150806
SA0001409,5490,4,RUT,20210815
SA0001410,5490,4,RUT,20211031
SA0001411,5745,8,PAQ,20151116
SA0001412,5697,6,PAQ,20220103
SA0001413,5099,7,RUT,20220127
SA0001414,0114,3,RUT,20190824
SA0001415,5051,8,PAQ,20150501
SA0001416,0114,3,RUT,20170326
SA0001417,5645,6,PAQ,20191123
SA0001418,0114,3,RUT,20180411
SA0001419,0114,3,RUT,20150329
SA0001420,5370,2,PAQ,20170123
SA0001421,5097,1,PAQ,20220804
SA0001422,0114,3,RUT,20190123
SA0001423,5020,8,PAQ,20180321
SA0001424,5347,0,PAQ,20160327
SA0001425,5178,1,PAQ,20141127
SA0001426,5189,1,PAQ,20160313
SA0001427,5860,9,PAQ,20220716
SA0001428,0114,3,RUT,20161112
SA0001429,5219,1,PAQ,20190614
SA0001430,5146,1,PAQ,20171218
SA0001431,0105,3,MOS,20200816
SA0001432,5843,8,PAQ,20210722
SA0001433,5018,7,PAQ,20210625
SA0001434,5028,4,PAQ,20200915
SA0001435,0075,3,MOS,20160724
SA0001436,0114,3,RUT,20160603
SA0001437,0114,3,RUT,20221101
SA0001438,5028,4,PAQ,20170319
SA0001439,5028,4,PAQ,20150404
SA0001440,5040,7,PAQ,20210211
SA0001441,5210,8,PAQ,20150424
SA0001442,5050,7,PAQ,20191119
SA0001443,5039,7,PAQ,20160328
SA0001444,5028,4,PAQ,20200501
SA0001445,5100,1,PAQ,20140624
SA0001446,0114,3,RUT,20220523
SA0001447,5014,7,PAQ,20160901
SA0001448,5026,2,PAQ,20200320
SA0001449,5046,7,PAQ,20160302
SA0001450,5024,9,PAQ,20140516
SA0001451,5615,7,PAQ,20160716
SA0001452,5825,7,PAQ,20170707
SA0001453,5245,7,RUT,20140605
SA0001454,0114,3,RUT,20140416
SA0001455,0043,4,MOS,20150325
SA0001456,0114,3,RUT,20200529
SA0001457,5213,8,RUT,20181106
SA0001458,5213,8,RUT,20180429
SA0001459,5213,8,RUT,20220517
SA0001460,5213,8,RUT,20181116
SA0001461,5417,4,RUT,20210226
SA0001462,5417,4,RUT,20141005
SA0001463,5417,4,RUT,20220224
SA0001464,5213,8,RUT,20180831
SA0001465,5187,7,RUT,20211009
SA0001466,5147,7,RUT,20150530
SA0001467,5187,7,RUT,20220217
SA0001468,5113,8,PAQ,20141130
SA0001469,5199,9,PAQ,20221126
SA0001470,5228,2,PAQ,20191129
SA0001471,5228,2,PAQ,20180910
SA0001472,5740,4,PAQ,20141007
SA0001473,5666,4,RUT,20170328
SA0001474,5449,9,MOS,20141108
SA0001475,5666,4,RUT,20210613
SA0001476,5449,9,MOS,20140228
SA0001477,5449,9,MOS,20170110
SA0001478,5449,9,MOS,20160929
SA0001479,5176,8,RUT,20170312
SA0001480,5176,8,RUT,20210402
SA0001481,0007,3,MOS,20201118
SA0001482,0114,3,RUT,20200322
SA0001483,0110,3,RUT,20211010
SA0001484,5214,4,RUT,20140406
SA0001485,0110,3,RUT,20191020
SA0001486,5214,4,RUT,20201210
SA0001487,0082,3,RUT,20180423
SA0001488,0082,3,RUT,20210714
SA0001489,5326,4,PAQ,20170928
SA0001490,5537,6,PAQ,20210107
SA0001491,5708,5,PAQ,20180215
SA0001492,5315,6,PAQ,20140207
SA0001493,0082,3,RUT,20180211
SA0001494,0068,3,RUT,20180810
SA0001495,5193,2,RUT,20220831
SA0001496,5193,2,RUT,20201130
SA0001497,5440,9,RUT,20200801
SA0001498,5440,9,RUT,20161231
SA0001499,5689,4,RUT,20190605
SA0001500,5689,4,RUT,20180829
SA0001501,5097,1,PAQ,20211013
SA0001502,5202,8,PAQ,20190924
SA0001503,5199,9,PAQ,20171121
SA0001504,0114,3,RUT,20190324
SA0001505,0114,3,RUT,20180318
SA0001506,5790,9,RUT,20170102
SA0001507,5091,1,PAQ,20160131
SA0001508,5219,1,PAQ,20200723
SA0001509,5843,8,PAQ,20150507
SA0001510,5038,2,PAQ,20211005
SA0001511,5189,1,PAQ,20150305
SA0001512,0110,3,MOS,20190324
SA0001513,5440,9,RUT,20220816
SA0001514,5851,5,RUT,20170102
SA0001515,5851,5,RUT,20200325
SA0001516,0105,3,MOS,20140325
SA0001517,5016,7,PAQ,20170328
SA0001518,5050,7,PAQ,20221219
SA0001519,5155,1,PAQ,20190110
SA0001520,5275,8,PAQ,20180816
SA0001521,5600,5,PAQ,20191121
SA0001522,5682,6,PAQ,20141014
SA0001523,5210,8,PAQ,20180509
SA0001524,5509,1,PAQ,20200925
SA0001525,5029,7,PAQ,20140223
SA0001526,5452,6,PAQ,20140916
SA0001527,5093,7,RUT,20201130
SA0001528,5093,7,RUT,20220808
SA0001529,5146,1,PAQ,20200402
SA0001530,5093,7,RUT,20160503
SA0001531,5093,7,RUT,20170612
SA0001532,5093,7,RUT,20171125
SA0001533,5018,7,PAQ,20180911
SA0001534,5308,4,PAQ,20140427
SA0001535,5088,4,PAQ,20220702
SA0001536,5026,2,PAQ,20210111
SA0001537,5018,7,PAQ,20220831
SA0001538,5860,9,PAQ,20140216
SA0001539,5026,2,PAQ,20181228
SA0001540,5631,9,PAQ,20171208
SA0001541,5452,6,PAQ,20190507
